latitude,longitude,precision,geohash
-38.7700000000,-77.5400000000,12,630g7w1h7h1m
-38.7600000000,-77.5200000000,12,630g7zzwth63
-38.7500000000,-77.5000000000,12,630gs3y0zh7w
-38.7400000000,-77.4800000000,12,630gsgsg1hsd
-38.7300000000,-77.4600000000,12,630gtm7m7htw
-38.7200000000,-77.4400000000,12,630gtz1zthyg
-38.7100000000,-77.4200000000,12,630gy303zhzz
-38.7000000000,-77.4000000000,12,630gydzh1m0g
-38.6900000000,-77.3800000000,12,630gzhtw7m60
-38.6800000000,-77.3600000000,12,630gzws0tm7h
-38.6700000000,-77.3400000000,12,631h006dzms0
-38.6600000000,-77.3200000000,12,631h0d1m1mtm
-38.6500000000,-77.3000000000,12,631h0gzz7my3
-38.6400000000,-77.2800000000,12,631h1my3tmzm
-38.6300000000,-77.2600000000,12,631h1zsgzw0d
-38.6200000000,-77.2400000000,12,631h637w1w1w
-38.6100000000,-77.2200000000,12,631h6g607w6d
-38.6000000000,-77.2000000000,12,631h7m0dtw7z
-38.5900000000,-77.1800000000,12,631h7wzhzwsg
-38.5800000000,-77.1600000000,12,631hs0tz1wtz
-38.5700000000,-77.1400000000,12,631hsds37wzh
-38.5600000000,-77.1200000000,12,631hth6gtz00
-38.5500000000,-77.1000000000,12,631htw1mzz1h
-38.5400000000,-77.0800000000,12,631hy0001z63
-38.5300000000,-77.0600000000,12,631hy3yd7z7m
-38.5200000000,-77.0400000000,12,631hygthtzs3
-38.5100000000,-77.0200000000,12,631hzm7wzztm
-38.5000000000,-77.0000000000,12,631hzz631zyd
-38.4900000000,-76.9800000000,12,631m030g7zzw
-38.4800000000,-76.9600000000,12,631m0dzmy00d
-38.4700000000,-76.9400000000,12,631m1hy0001z
-38.4600000000,-76.9200000000,12,631m1wsd606g
-38.4500000000,-76.9000000000,12,631m607hs07z
-38.4400000000,-76.8800000000,12,631m6d1wy0th
-38.4300000000,-76.8600000000,12,631m7h0300y0
-38.4200000000,-76.8400000000,12,631m7myg60zh
-38.4100000000,-76.8200000000,12,631m7ztms303
-38.4000000000,-76.8000000000,12,631ms37zy31m
-38.3900000000,-76.7800000000,12,631msg6d0363
-38.3800000000,-76.7600000000,12,631mtm1h637w
-38.3700000000,-76.7400000000,12,631mtwzws3sd
-38.3600000000,-76.7200000000,12,631my0y0y3tw
-38.3500000000,-76.7000000000,12,631mydsg03yg
-38.3400000000,-76.6800000000,12,631mzh7m63zz
-38.3300000000,-76.6600000000,12,631mzw1zsd0g
-38.3200000000,-76.6400000000,12,631w0003yd60
-38.3100000000,-76.6200000000,12,631w03zh0d7h
-38.3000000000,-76.6000000000,12,631w0gtw6ds0
-38.2900000000,-76.5800000000,12,631w1ms0sdtm
-38.2800000000,-76.5600000000,12,631w1z6dydy3
-38.2700000000,-76.5400000000,12,631w631m0dzm
-38.2600000000,-76.5200000000,12,631w6dzz6g0d
-38.2500000000,-76.5000000000,12,631w7hy3sg1w
-38.2400000000,-76.4800000000,12,631w7wsgyg6d
-38.2300000000,-76.4600000000,12,631ws07w0g7z
-38.2200000000,-76.4400000000,12,631wsd606gsg
-38.2100000000,-76.4200000000,12,631wth0dsgtz
-38.2000000000,-76.4000000000,12,631wtmzhygzh
-38.1900000000,-76.3800000000,12,631wtztz1h00
-38.1800000000,-76.3600000000,12,631wy3s37h1h
-38.1700000000,-76.3400000000,12,631wyg6gth60
-38.1600000000,-76.3200000000,12,631wzm1mzh7m
-38.1500000000,-76.3000000000,12,631wzz001hs3
-38.1400000000,-76.2800000000,12,631z00yd7htm
-38.1300000000,-76.2600000000,12,631z0dththyd
-38.1200000000,-76.2400000000,12,631z1h7wzhzw
-38.1100000000,-76.2200000000,12,631z1w631m0d
-38.1000000000,-76.2000000000,12,631z600g7m1z
-38.0900000000,-76.1800000000,12,631z63zmtm6g
-38.0800000000,-76.1600000000,12,631z6gtzzm7z
-38.0700000000,-76.1400000000,12,631z7msd1mth
-38.0600000000,-76.1200000000,12,631z7z7h7my0
-38.0500000000,-76.1000000000,12,631zs31wtmzh
-38.0400000000,-76.0800000000,12,631zsg00zw03
-38.0300000000,-76.0600000000,12,631zthyg1w1m
-38.0200000000,-76.0400000000,12,631ztwtm7w63
-38.0100000000,-76.0200000000,12,631zy07ztw7w
-38.0000000000,-76.0000000000,12,631zyd63zwsd
-37.9900000000,-75.9800000000,12,631zzh1h1wtw
-37.9800000000,-75.9600000000,12,631zzmzw7wyg
-37.9700000000,-75.9400000000,12,631zzzy0twzz
-37.9600000000,-75.9200000000,12,636003sdzz0g
-37.9500000000,-75.9000000000,12,63600g7m1z60
-37.9400000000,-75.8800000000,12,63601m1z7z7h
-37.9300000000,-75.8600000000,12,63601z03tzs0
-37.9200000000,-75.8400000000,12,636060ygzztm
-37.9100000000,-75.8200000000,12,63606dtw1zy3
-37.9000000000,-75.8000000000,12,63607hs07zzm
-37.8900000000,-75.7800000000,12,63607w6dy00d
-37.8800000000,-75.7600000000,12,6360s01m001w
-37.8700000000,-75.7400000000,12,6360s3zz606d
-37.8600000000,-75.7200000000,12,6360sgy3s07z
-37.8500000000,-75.7000000000,12,6360tmsgy0sg
-37.8400000000,-75.6800000000,12,6360tz7w00tz
-37.8300000000,-75.6600000000,12,6360y36060yg
-37.8200000000,-75.6400000000,12,6360yg0ds300
-37.8100000000,-75.6200000000,12,6360zhzhy31h
-37.8000000000,-75.6000000000,12,6360zwtz0360
-37.7900000000,-75.5800000000,12,636300s3637m
-37.7800000000,-75.5600000000,12,63630d6gs3s3
-37.7700000000,-75.5400000000,12,63631h1my3tm
-37.7600000000,-75.5200000000,12,63631w0003yd
-37.7500000000,-75.5000000000,12,63631zyd63zw
-37.7400000000,-75.4800000000,12,636363thsd0d
-37.7300000000,-75.4600000000,12,63636g7wyd1z
-37.7200000000,-75.4400000000,12,63637m630d6g
-37.7100000000,-75.4200000000,12,63637z0g6d7z
-37.7000000000,-75.4000000000,12,6363s0zmsdth
-37.6900000000,-75.3800000000,12,6363sdtzydy0
-37.6800000000,-75.3600000000,12,6363thsd0dzh
-37.6700000000,-75.3400000000,12,6363tw7h6g03
-37.6600000000,-75.3200000000,12,6363y01wsg1m
-37.6500000000,-75.3000000000,12,6363yd00yg63
-37.6400000000,-75.2800000000,12,6363ygyg0g7w
-37.6300000000,-75.2600000000,12,6363zmtm6gsd
-37.6200000000,-75.2400000000,12,6363zz7zsgtw
-37.6100000000,-75.2200000000,12,636d0363ygyg
-37.6000000000,-75.2000000000,12,636d0g1h0gzz
-37.5900000000,-75.1800000000,12,636d1hzw7h0g
-37.5800000000,-75.1600000000,12,636d1wy0th60
-37.5700000000,-75.1400000000,12,636d60sdzh7h
-37.5600000000,-75.1200000000,12,636d6d7m1hs0
-37.5500000000,-75.1000000000,12,636d7h1z7htm
-37.5400000000,-75.0800000000,12,636d7w03thy3
-37.5300000000,-75.0600000000,12,636d7zygzhzm
-37.5200000000,-75.0400000000,12,636ds3tw1m0d
-37.5100000000,-75.0200000000,12,636dsgs07m1w
-37.5000000000,-75.0000000000,12,636dtm6dtm6d
-37.4900000000,-74.9800000000,12,636dtz1hzm7w
-37.4800000000,-74.9600000000,12,636dy0zz1msg
-37.4700000000,-74.9400000000,12,636dydy37mtz
-37.4600000000,-74.9200000000,12,636dzhsgtmyg
-37.4500000000,-74.9000000000,12,636dzw7mzw00
-37.4400000000,-74.8800000000,12,636g00601w1h
-37.4300000000,-74.8600000000,12,636g0d0d7w60
-37.4200000000,-74.8400000000,12,636g0gzhtw7m
-37.4100000000,-74.8200000000,12,636g1mtwzws3
-37.4000000000,-74.8000000000,12,636g1zs31wtm
-37.3900000000,-74.7800000000,12,636g636g7wyd
-37.3800000000,-74.7600000000,12,636g6g1mtwzw
-37.3700000000,-74.7400000000,12,636g7hzzzz0d
-37.3600000000,-74.7200000000,12,636g7wyd1z1z
-37.3500000000,-74.7000000000,12,636gs0th7z6g
-37.3400000000,-74.6800000000,12,636gsd7wtz7z
-37.3300000000,-74.6600000000,12,636gth60zzth
-37.3200000000,-74.6400000000,12,636gtw0g1zy0
-37.3100000000,-74.6200000000,12,636gtzzm7zzh
-37.3000000000,-74.6000000000,12,636gy3tzy003
-37.2900000000,-74.5800000000,12,636gygsd001m
-37.2800000000,-74.5600000000,12,636gzm7h6063
-37.2700000000,-74.5400000000,12,636gzz1ws07w
-37.2600000000,-74.5200000000,12,637h0300y0sd
-37.2500000000,-74.5000000000,12,637h0dyg00tw
-37.2400000000,-74.4800000000,12,637h1htm60yg
-37.2300000000,-74.4600000000,12,637h1w7zs0zz
-37.2200000000,-74.4400000000,12,637h6063y30g
-37.2100000000,-74.4200000000,12,637h6d1h0360
-37.2000000000,-74.4000000000,12,637h6gzw637h
-37.1900000000,-74.3800000000,12,637h7my0s3s0
-37.1800000000,-74.3600000000,12,637h7zsdy3tm
-37.1700000000,-74.3400000000,12,637hs37m03y3
-37.1600000000,-74.3200000000,12,637hsg1z63zm
-37.1500000000,-74.3000000000,12,637htm03sd03
-37.1400000000,-74.2800000000,12,637htwygyd1w
-37.1300000000,-74.2600000000,12,637hy0tw0d6d
-37.1200000000,-74.2400000000,12,637hyds06d7w
-37.1100000000,-74.2200000000,12,637hzh6dsdsg
-37.1000000000,-74.2000000000,12,637hzw1hydtz
-37.0900000000,-74.1800000000,12,637hzzzz0dyg
-37.0800000000,-74.1600000000,12,637m03y36g00
-37.0700000000,-74.1400000000,12,637m0gsgsg1h
-37.0600000000,-74.1200000000,12,637m1m7myg60
-37.0500000000,-74.1000000000,12,637m1z600g7m
-37.0400000000,-74.0800000000,12,637m630d6gs3
-37.0300000000,-74.0600000000,12,637m6dzhsgtm
-37.0200000000,-74.0400000000,12,637m7htwygyd
-37.0100000000,-74.0200000000,12,637m7ws30gzw
-37.0000000000,-74.0000000000,12,637ms06g7h0d
-36.9900000000,-73.9800000000,12,637msd1mth1z
-36.9800000000,-73.9600000000,12,637msgzzzh6g
-36.9700000000,-73.9400000000,12,637mtmyd1h7z
-36.9600000000,-73.9200000000,12,637mtzth7hth
-36.9500000000,-73.9000000000,12,637my37wthy0
-36.9400000000,-73.8800000000,12,637myg60zhzh
-36.9300000000,-73.8600000000,12,637mzm0g1m03
-36.9200000000,-73.8400000000,12,637mzwzm7m1m
-36.9100000000,-73.8200000000,12,637w00tztm63
-36.9000000000,-73.8000000000,12,637w0ds3zm7w
-36.8900000000,-73.7800000000,12,637w1h7h1msd
-36.8800000000,-73.7600000000,12,637w1w1w7mtw
-36.8700000000,-73.7400000000,12,637w6000tmyg
-36.8600000000,-73.7200000000,12,637w63ydzmzz
-36.8500000000,-73.7000000000,12,637w6gtm1w0g
-36.8400000000,-73.6800000000,12,637w7m7z7w60
-36.8300000000,-73.6600000000,12,637w7z63tw7h
-36.8200000000,-73.6400000000,12,637ws30gzws0
-36.8100000000,-73.6200000000,12,637wsdzw1wth
-36.8000000000,-73.6000000000,12,637wthy07wy3
-36.7900000000,-73.5800000000,12,637wtwsdtwzm
-36.7800000000,-73.5600000000,12,637wy07hzz03
-36.7700000000,-73.5400000000,12,637wyd1z1z1w
-36.7600000000,-73.5200000000,12,637wzh037z6d
-36.7500000000,-73.5000000000,12,637wzmygtz7w
-36.7400000000,-73.4800000000,12,637wzztmzzsg
-36.7300000000,-73.4600000000,12,637z03s01ztz
-36.7200000000,-73.4400000000,12,637z0g6d7zyg
-36.7100000000,-73.4200000000,12,637z1m1hy000
-36.7000000000,-73.4000000000,12,637z1wzz001h
-36.6900000000,-73.3800000000,12,637z60y36060
-36.6800000000,-73.3600000000,12,637z6dsgs07m
-36.6700000000,-73.3400000000,12,637z7h7my0s3
-36.6600000000,-73.3200000000,12,637z7w6000tm
-36.6500000000,-73.3000000000,12,637zs00d60yd
-36.6400000000,-73.2800000000,12,637zs3zhs0zw
-36.6300000000,-73.2600000000,12,637zsgtwy30d
-36.6200000000,-73.2400000000,12,637ztms3031z
-36.6100000000,-73.2200000000,12,637ztz6g636g
-36.6000000000,-73.2000000000,12,637zy31ms37z
-36.5900000000,-73.1800000000,12,637zydzzy3th
-36.5800000000,-73.1600000000,12,637zzhyd03y0
-36.5700000000,-73.1400000000,12,637zzwth63zh
-36.5600000000,-73.1200000000,12,63s0007wsd03
-36.5500000000,-73.1000000000,12,63s00d60yd1m
-36.5400000000,-73.0800000000,12,63s01h0g0d63
-36.5300000000,-73.0600000000,12,63s01mzm6d7w
-36.5200000000,-73.0400000000,12,63s01ztzsdsd
-36.5100000000,-73.0200000000,12,63s063s3ydtw
-36.5000000000,-73.0000000000,12,63s06g7h0dyg
-36.4900000000,-72.9800000000,12,63s07m1w6dzz
-36.4800000000,-72.9600000000,12,63s07z00sg0g
-36.4700000000,-72.9400000000,12,63s0s0ydyg1z
-36.4600000000,-72.9200000000,12,63s0sdtm0g7h
-36.4500000000,-72.9000000000,12,63s0th7z6gs0
-36.4400000000,-72.8800000000,12,63s0tw63sgth
-36.4300000000,-72.8600000000,12,63s0y00gygy3
-36.4200000000,-72.8400000000,12,63s0y3zw0gzm
-36.4100000000,-72.8200000000,12,63s0ygy07h03
-36.4000000000,-72.8000000000,12,63s0zmsdth1w
-36.3900000000,-72.7800000000,12,63s0zz7hzh6d
-36.3800000000,-72.7600000000,12,63s3031z1h7w
-36.3700000000,-72.7400000000,12,63s30g037hsg
-36.3600000000,-72.7200000000,12,63s31hygthtz
-36.3500000000,-72.7000000000,12,63s31wtmzhyg
-36.3400000000,-72.6800000000,12,63s360s01m00
-36.3300000000,-72.6600000000,12,63s36d6d7m1h
-36.3200000000,-72.6400000000,12,63s37h1htm60
-36.3100000000,-72.6200000000,12,63s37mzwzm7m
-36.3000000000,-72.6000000000,12,63s37zy31ms3
-36.2900000000,-72.5800000000,12,63s3s3sg7mtm
-36.2800000000,-72.5600000000,12,63s3sg7mtmyd
-36.2700000000,-72.5400000000,12,63s3tm1zzmzw
-36.2600000000,-72.5200000000,12,63s3tz0d1w0d
-36.2500000000,-72.5000000000,12,63s3y0zh7w1z
-36.2400000000,-72.4800000000,12,63s3ydtwtw6g
-36.2300000000,-72.4600000000,12,63s3zhs0zw7z
-36.2200000000,-72.4400000000,12,63s3zw6g1wth
-36.2100000000,-72.4200000000,12,63sd001m7wy0
-36.2000000000,-72.4000000000,12,63sd03zztwzh
-36.1900000000,-72.3800000000,12,63sd0gy3zz03
-36.1800000000,-72.3600000000,12,63sd1mth1z1m
-36.1700000000,-72.3400000000,12,63sd1z7w7z63
-36.1600000000,-72.3200000000,12,63sd6360tz7w
-36.1500000000,-72.3000000000,12,63sd6g0dzzsd
-36.1400000000,-72.2800000000,12,63sd7hzm1ztw
-36.1300000000,-72.2600000000,12,63sd7wtz7zyd
-36.1200000000,-72.2400000000,12,63sds0s3tzzz
-36.1100000000,-72.2200000000,12,63sdsd7h000g
-36.1000000000,-72.2000000000,12,63sdth1w601z
-36.0900000000,-72.1800000000,12,63sdtw00s07h
-36.0800000000,-72.1600000000,12,63sdtzydy0s0
-36.0700000000,-72.1400000000,12,63sdy3tm00th
-36.0600000000,-72.1200000000,12,63sdyg7z60y3
-36.0500000000,-72.1000000000,12,63sdzm63s0zm
-36.0400000000,-72.0800000000,12,63sdzz0gy303
-36.0300000000,-72.0600000000,12,63sg00zw031w
-36.0200000000,-72.0400000000,12,63sg0dy0636d
-36.0100000000,-72.0200000000,12,63sg1hsds37w
-36.0000000000,-72.0000000000,12,63sg1w7hy3sg
-35.9900000000,-71.9800000000,12,63sg601z03tz
-35.9800000000,-71.9600000000,12,63sg6d0363yg
-35.9700000000,-71.9400000000,12,63sg6gygsd00
-35.9600000000,-71.9200000000,12,63sg7mtmyd1h
-35.9500000000,-71.9000000000,12,63sg7zs00d60
-35.9400000000,-71.8800000000,12,63sgs36d6d7m
-35.9300000000,-71.8600000000,12,63sgsg1hsds3
-35.9200000000,-71.8400000000,12,63sgthzwydtm
-35.9100000000,-71.8200000000,12,63sgtwy30dyd
-35.9000000000,-71.8000000000,12,63sgy0sg6dzw
-35.8900000000,-71.7800000000,12,63sgyd7msg0d
-35.8800000000,-71.7600000000,12,63sgzh1zyg1z
-35.8700000000,-71.7400000000,12,63sgzw0d0g6g
-35.8600000000,-71.7200000000,12,63sgzzzh6g7z
-35.8500000000,-71.7000000000,12,63th03twsgth
-35.8400000000,-71.6800000000,12,63th0gs0ygy0
-35.8300000000,-71.6600000000,12,63th1m6g0gzh
-35.8200000000,-71.6400000000,12,63th1z1m7h03
-35.8100000000,-71.6200000000,12,63th60zzth1m
-35.8000000000,-71.6000000000,12,63th6dy3zh63
-35.7900000000,-71.5800000000,12,63th7hth1h7m
-35.7800000000,-71.5600000000,12,63th7w7w7hsd
-35.7700000000,-71.5400000000,12,63ths060thtw
-35.7600000000,-71.5200000000,12,63thsd0dzhyd
-35.7500000000,-71.5000000000,12,63thsgzm1hzz
-35.7400000000,-71.4800000000,12,63thtmtz7m0g
-35.7300000000,-71.4600000000,12,63thtzs3tm1z
-35.7200000000,-71.4400000000,12,63thy36gzm7h
-35.7100000000,-71.4200000000,12,63thyg1w1ms0
-35.7000000000,-71.4000000000,12,63thzm007mth
-35.6900000000,-71.3800000000,12,63thzwydtmy3
-35.6800000000,-71.3600000000,12,63tm00thzmzm
-35.6700000000,-71.3400000000,12,63tm0d7z1w03
-35.6600000000,-71.3200000000,12,63tm1h637w1w
-35.6500000000,-71.3000000000,12,63tm1w0gtw6d
-35.6400000000,-71.2800000000,12,63tm1zzmzw7w
-35.6300000000,-71.2600000000,12,63tm63y01wsg
-35.6200000000,-71.2400000000,12,63tm6gsd7wtz
-35.6100000000,-71.2200000000,12,63tm7m7htwyg
-35.6000000000,-71.2000000000,12,63tm7z1wzz00
-35.5900000000,-71.1800000000,12,63tms3031z1h
-35.5800000000,-71.1600000000,12,63tmsdyg7z60
-35.5700000000,-71.1400000000,12,63tmthtmtz7m
-35.5600000000,-71.1200000000,12,63tmtw7zzzs3
-35.5500000000,-71.1000000000,12,63tmy06d1ztm
-35.5400000000,-71.0800000000,12,63tmyd1h7zyd
-35.5300000000,-71.0600000000,12,63tmygzwtzzw
-35.5200000000,-71.0400000000,12,63tmzmy3000d
-35.5100000000,-71.0200000000,12,63tmzzsg601z
-35.5000000000,-71.0000000000,12,63tw037ms06g
-35.4900000000,-70.9800000000,12,63tw0g1zy07z
-35.4800000000,-70.9600000000,12,63tw1m0d00th
-35.4700000000,-70.9400000000,12,63tw1wzh60y0
-35.4600000000,-70.9200000000,12,63tw60tws0zh
-35.4500000000,-70.9000000000,12,63tw6ds0y300
-35.4400000000,-70.8800000000,12,63tw7h6g031m
-35.4300000000,-70.8600000000,12,63tw7w1m6363
-35.4200000000,-70.8400000000,12,63tw7zzzs37m
-35.4100000000,-70.8200000000,12,63tws3y3y3sd
-35.4000000000,-70.8000000000,12,63twsgth03tw
-35.3900000000,-70.7800000000,12,63twtm7w63yd
-35.3800000000,-70.7600000000,12,63twtz60s3zz
-35.3700000000,-70.7400000000,12,63twy30dyd0g
-35.3600000000,-70.7200000000,12,63twydzm0d1z
-35.3500000000,-70.7000000000,12,63twzhtz6d7h
-35.3400000000,-70.6800000000,12,63twzws3sds0
-35.3300000000,-70.6600000000,12,63tz006gydth
-35.3200000000,-70.6400000000,12,63tz0d1w0dy3
-35.3100000000,-70.6200000000,12,63tz1h006dzm
-35.3000000000,-70.6000000000,12,63tz1mydsg03
-35.2900000000,-70.5800000000,12,63tz1zthyg1w
-35.2800000000,-70.5600000000,12,63tz637z0g6d
-35.2700000000,-70.5400000000,12,63tz6g636g7w
-35.2600000000,-70.5200000000,12,63tz7m0gsgsg
-35.2500000000,-70.5000000000,12,63tz7wzmygtz
-35.2400000000,-70.4800000000,12,63tzs0y00gyg
-35.2300000000,-70.4600000000,12,63tzsdsd7h00
-35.2200000000,-70.4400000000,12,63tzth7hth1h
-35.2100000000,-70.4200000000,12,63tztw1wzh60
-35.2000000000,-70.4000000000,12,63tzy0031h7m
-35.1900000000,-70.3800000000,12,63tzy3yg7hs3
-35.1800000000,-70.3600000000,12,63tzygtmthtm
-35.1700000000,-70.3400000000,12,63tzzm7zzhyd
-35.1600000000,-70.3200000000,12,63tzzz6d1hzw
-35.1500000000,-70.3000000000,12,63y0031h7m0d
-35.1400000000,-70.2800000000,12,63y00dzwtm1z
-35.1300000000,-70.2600000000,12,63y01hy0zm6g
-35.1200000000,-70.2400000000,12,63y01wsg1m7z
-35.1100000000,-70.2200000000,12,63y0607m7msg
-35.1000000000,-70.2000000000,12,63y06d1ztmy0
-35.0900000000,-70.1800000000,12,63y07h03zmzh
-35.0800000000,-70.1600000000,12,63y07mzh1w00
-35.0700000000,-70.1400000000,12,63y07ztw7w1m
-35.0600000000,-70.1200000000,12,63y0s3s0tw63
-35.0500000000,-70.1000000000,12,63y0sg6dzw7m
-35.0400000000,-70.0800000000,12,63y0tm1m1wsd
-35.0300000000,-70.0600000000,12,63y0twzz7wtw
-35.0200000000,-70.0400000000,12,63y0y0y3twyd
-35.0100000000,-70.0200000000,12,63y0ydsgzwzz
-35.0000000000,-70.0000000000,12,63y0zh7w1z0g
-34.9900000000,-69.9800000000,12,63y0zw607z1z
-34.9800000000,-69.9600000000,12,63y3000dtz7h
-34.9700000000,-69.9400000000,12,63y303zhzzs0
-34.9600000000,-69.9200000000,12,63y30gtz1zth
-34.9500000000,-69.9000000000,12,63y31ms37zy3
-34.9400000000,-69.8800000000,12,63y31z6gtzzm
-34.9300000000,-69.8600000000,12,63y3631w0003
-34.9200000000,-69.8400000000,12,63y36g00601w
-34.9100000000,-69.8200000000,12,63y37hyds06d
-34.9000000000,-69.8000000000,12,63y37wthy07w
-34.8900000000,-69.7800000000,12,63y3s07z00sg
-34.8800000000,-69.7600000000,12,63y3sd6360tz
-34.8700000000,-69.7400000000,12,63y3th0gs0yg
-34.8600000000,-69.7200000000,12,63y3tmzmy300
-34.8500000000,-69.7000000000,12,63y3tzy0031h
-34.8400000000,-69.6800000000,12,63y3y3sd6360
-34.8300000000,-69.6600000000,12,63y3yg7hs37m
-34.8200000000,-69.6400000000,12,63y3zm1wy3s3
-34.8100000000,-69.6200000000,12,63y3zz0303tm
-34.8000000000,-69.6000000000,12,63yd00yg63yd
-34.7900000000,-69.5800000000,12,63yd0dtms3zw
-34.7800000000,-69.5600000000,12,63yd1h7zyd0d
-34.7700000000,-69.5400000000,12,63yd1w6d0d1w
-34.7600000000,-69.5200000000,12,63yd601h6d6g
-34.7500000000,-69.5000000000,12,63yd63zwsd7z
-34.7400000000,-69.4800000000,12,63yd6gy0ydsg
-34.7300000000,-69.4600000000,12,63yd7msg0dy0
-34.7200000000,-69.4400000000,12,63yd7z7m6dzh
-34.7100000000,-69.4200000000,12,63yds31zsg00
-34.7000000000,-69.4000000000,12,63ydsg03yg1m
-34.6900000000,-69.3800000000,12,63ydthzh0g63
-34.6800000000,-69.3600000000,12,63ydtwtw6g7m
-34.6700000000,-69.3400000000,12,63ydy0s0sgsd
-34.6600000000,-69.3200000000,12,63ydyd6dygtw
-34.6500000000,-69.3000000000,12,63ydzh1m0gyd
-34.6400000000,-69.2800000000,12,63ydzmzz6gzz
-34.6300000000,-69.2600000000,12,63ydzzy3th0g
-34.6200000000,-69.2400000000,12,63yg03sgzh1z
-34.6100000000,-69.2200000000,12,63yg0g7w1h7h
-34.6000000000,-69.2000000000,12,63yg1m607hs0
-34.5900000000,-69.1800000000,12,63yg1z0dthth
-34.5800000000,-69.1600000000,12,63yg60zhzhy3
-34.5700000000,-69.1400000000,12,63yg6dtz1hzm
-34.5600000000,-69.1200000000,12,63yg7hs37m03
-34.5500000000,-69.1000000000,12,63yg7w6gtm1w
-34.5400000000,-69.0800000000,12,63ygs01mzm6d
-34.5300000000,-69.0600000000,12,63ygsd001m7w
-34.5200000000,-69.0400000000,12,63ygsgyd7msg
-34.5100000000,-69.0200000000,12,63ygtmthtmtz
-34.5000000000,-69.0000000000,12,63ygtz7wzmyg
-34.4900000000,-68.9800000000,12,63ygy3631w00
-34.4800000000,-68.9600000000,12,63ygyg0g7w1h
-34.4700000000,-68.9400000000,12,63ygzhzmtw60
-34.4600000000,-68.9200000000,12,63ygzwtzzw7m
-34.4500000000,-68.9000000000,12,63zh00sd1ws3
-34.4400000000,-68.8800000000,12,63zh0d7h7wtm
-34.4300000000,-68.8600000000,12,63zh1h1wtwy3
-34.4200000000,-68.8400000000,12,63zh1w00zwzw
-34.4100000000,-68.8200000000,12,63zh1zyg1z0d
-34.4000000000,-68.8000000000,12,63zh63tm7z1w
-34.3900000000,-68.7800000000,12,63zh6g7ztz6g
-34.3800000000,-68.7600000000,12,63zh7m63zz7z
-34.3700000000,-68.7400000000,12,63zh7z1h1zsg
-34.3600000000,-68.7200000000,12,63zhs0zw7zy0
-34.3500000000,-68.7000000000,12,63zhsdy0tzzh
-34.3400000000,-68.6800000000,12,63zhthsg0000
-34.3300000000,-68.6600000000,12,63zhtw7m601m
-34.3200000000,-68.6400000000,12,63zhy01zs063
-34.3100000000,-68.6200000000,12,63zhyd03y07m
-34.3000000000,-68.6000000000,12,63zhygzh00sd
-34.2900000000,-68.5800000000,12,63zhzmtw60tw
-34.2800000000,-68.5600000000,12,63zhzzs0s0yd
-34.2700000000,-68.5400000000,12,63zm036dy0zz
-34.2600000000,-68.5200000000,12,63zm0g1m030g
-34.2500000000,-68.5000000000,12,63zm1hzz631z
-34.2400000000,-68.4800000000,12,63zm1wy3s37h
-34.2300000000,-68.4600000000,12,63zm60sgy3s0
-34.2200000000,-68.4400000000,12,63zm6d7w03th
-34.2100000000,-68.4200000000,12,63zm7h6063y3
-34.2000000000,-68.4000000000,12,63zm7w0ds3zm
-34.1900000000,-68.3800000000,12,63zm7zzhyd03
-34.1800000000,-68.3600000000,12,63zms3tz0d1w
-34.1700000000,-68.3400000000,12,63zmsgs36d6d
-34.1600000000,-68.3200000000,12,63zmtm6gsd7w
-34.1500000000,-68.3000000000,12,63zmtz1mydsg
-34.1400000000,-68.2800000000,12,63zmy3000dtz
-34.1300000000,-68.2600000000,12,63zmydyd6dyg
-34.1200000000,-68.2400000000,12,63zmzhthsg00
-34.1100000000,-68.2200000000,12,63zmzw7wyg1h
-34.1000000000,-68.2000000000,12,63zw00630g60
-34.0900000000,-68.1800000000,12,63zw0d0g6g7h
-34.0800000000,-68.1600000000,12,63zw0gzmsgs3
-34.0700000000,-68.1400000000,12,63zw1mtzygtm
-34.0600000000,-68.1200000000,12,63zw1zsd0gy3
-34.0500000000,-68.1000000000,12,63zw637h6gzw
-34.0400000000,-68.0800000000,12,63zw6g1wth0d
-34.0300000000,-68.0600000000,12,63zw7m00zh1w
-34.0200000000,-68.0400000000,12,63zw7wyg1h6g
-34.0100000000,-68.0200000000,12,63zws0tm7h7z
-34.0000000000,-68.0000000000,12,63zwsd7zthsg
-33.9900000000,-67.9800000000,12,63zwth63zhy0
-33.9800000000,-67.9600000000,12,63zwtw1h1hzh
-33.9700000000,-67.9400000000,12,63zwtzzw7m00
-33.9600000000,-67.9200000000,12,63zwy3y0tm1m
-33.9500000000,-67.9000000000,12,63zwygsdzm63
-33.9400000000,-67.8800000000,12,63zwzm7m1m7m
